,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
12757,Z076435,7/30/75,10,30.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12743,Z075596,7/30/75,10,28,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
8809,Z075591,7/30/75,665,0.1,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8811,Z076159,7/30/75,665,0.1,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8812,Z076434,7/30/75,665,0.1,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8813,Z076823,7/30/75,665,0.1,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7869,Z076823,7/30/75,615,0.002,"NITRITE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
9474,Z076823,7/30/75,94,290,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
9473,Z076434,7/30/75,94,300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
8810,Z075883,7/30/75,665,0.1,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8638,Z075591,7/30/75,650,0,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12744,Z075597,7/30/75,10,27.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12746,Z075884,7/30/75,10,30,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
8640,Z076159,7/30/75,650,0,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8641,Z076434,7/30/75,650,0.31,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6312,Z075591,7/30/75,403,8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12761,Z076824,7/30/75,10,30,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12762,Z076825,7/30/75,10,30,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
7217,Z075591,7/30/75,535,7,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12745,Z075883,7/30/75,10,30.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
7218,Z075883,7/30/75,535,6,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7220,Z076434,7/30/75,535,6,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7221,Z076823,7/30/75,535,8,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8642,Z076823,7/30/75,650,0,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6313,Z075883,7/30/75,403,8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12748,Z075886,7/30/75,10,29.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12747,Z075885,7/30/75,10,30,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
7219,Z076159,7/30/75,535,6,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12758,Z076436,7/30/75,10,30.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
4405,Z076826,7/30/75,400,7.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6416,Z076434,7/30/75,410,95,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
388,Z076434,7/30/75,11,87.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
6417,Z076823,7/30/75,410,105,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
389,Z076435,7/30/75,11,86.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
12760,Z076823,7/30/75,10,30.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12759,Z076437,7/30/75,10,30,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
380,Z075886,7/30/75,11,85.1,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
6413,Z075591,7/30/75,410,107,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8072,Z075591,7/30/75,620,0.1,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8073,Z075883,7/30/75,620,0.03,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8074,Z076159,7/30/75,620,0.03,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8075,Z076434,7/30/75,620,0.02,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8076,Z076823,7/30/75,620,0.29,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
390,Z076436,7/30/75,11,86.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
391,Z076437,7/30/75,11,86,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
392,Z076823,7/30/75,11,86.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
393,Z076824,7/30/75,11,86,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
394,Z076825,7/30/75,11,86,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
395,Z076826,7/30/75,11,84.2,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
6316,Z076823,7/30/75,403,7.1,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6315,Z076434,7/30/75,403,7.4,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6314,Z076159,7/30/75,403,7.4,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12763,Z076826,7/30/75,10,29,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
8419,Z076823,7/30/75,630,0.292,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,32.852239,-96.52585
8418,Z076434,7/30/75,630,0.025,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,32.852239,-96.52585
8417,Z076159,7/30/75,630,0.043,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,32.852239,-96.52585
387,Z076163,7/30/75,11,85.1,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1365,Z076823,7/30/75,95,244,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
1364,Z076434,7/30/75,95,239,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
1363,Z076159,7/30/75,95,244,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
15511,Z076823,7/30/75,77,40,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
15510,Z076434,7/30/75,77,30,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
15509,Z076159,7/30/75,77,38,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
15508,Z075883,7/30/75,77,48,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
15507,Z075591,7/30/75,77,50,"TRANSPARENCY, SECCHI DISC (INCHES)",IN,Water,N/A Calculation,Water,32.852239,-96.52585
7500,Z075591,7/30/75,610,0.07,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7501,Z075883,7/30/75,610,0.07,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7502,Z076159,7/30/75,610,0.07,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7503,Z076434,7/30/75,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7504,Z076823,7/30/75,610,0,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6794,Z076823,7/30/75,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6793,Z076434,7/30/75,530,15,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8416,Z075883,7/30/75,630,0.031,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,32.852239,-96.52585
6792,Z076159,7/30/75,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6790,Z075591,7/30/75,530,8,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14821,Z076823,7/30/75,70507,0.08,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14820,Z076434,7/30/75,70507,0.08,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14819,Z076159,7/30/75,70507,0.08,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14818,Z075883,7/30/75,70507,0.08,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14817,Z075591,7/30/75,70507,0.08,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11857,Z076823,7/30/75,945,15,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11856,Z076434,7/30/75,945,23,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11855,Z076159,7/30/75,945,25,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11854,Z075883,7/30/75,945,25,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1361,Z075591,7/30/75,95,265,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
1362,Z075883,7/30/75,95,270,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
6791,Z075883,7/30/75,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8415,Z075591,7/30/75,630,0.101,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,32.852239,-96.52585
15755,Z075591,7/30/75,625,0.45,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1859,Z076825,7/30/75,300,7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
16234,Z076159,7/30/75,425,98,"ALKALINITY, BICARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
16233,Z075883,7/30/75,425,110,"ALKALINITY, BICARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
16232,Z075591,7/30/75,425,107,"ALKALINITY, BICARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6414,Z075883,7/30/75,410,120,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15757,Z076159,7/30/75,625,0.46,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15758,Z076434,7/30/75,625,0.61,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
16235,Z076434,7/30/75,425,89,"ALKALINITY, BICARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15759,Z076823,7/30/75,625,0.51,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
382,Z075888,7/30/75,11,83.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
383,Z076159,7/30/75,11,89.6,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
384,Z076160,7/30/75,11,89.6,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
385,Z076161,7/30/75,11,86,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1860,Z076826,7/30/75,300,2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1835,Z075591,7/30/75,300,7.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
381,Z075887,7/30/75,11,84.2,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
16236,Z076823,7/30/75,425,101,"ALKALINITY, BICARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
16241,Z075591,7/30/75,430,0,"ALKALINITY, CARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
16242,Z075883,7/30/75,430,10,"ALKALINITY, CARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6415,Z076159,7/30/75,410,104,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
15756,Z075883,7/30/75,625,0.51,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
379,Z075885,7/30/75,11,86,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
378,Z075884,7/30/75,11,86,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
16245,Z076823,7/30/75,430,4,"ALKALINITY, CARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
377,Z075883,7/30/75,11,86.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
376,Z075597,7/30/75,11,81.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
375,Z075596,7/30/75,11,82.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
374,Z075595,7/30/75,11,83.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
373,Z075594,7/30/75,11,84.2,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
16244,Z076434,7/30/75,430,6,"ALKALINITY, CARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
372,Z075593,7/30/75,11,84.2,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
371,Z075592,7/30/75,11,85.1,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
370,Z075591,7/30/75,11,85.1,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
16243,Z076159,7/30/75,430,3,"ALKALINITY, CARBONATE (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1836,Z075592,7/30/75,300,7.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1837,Z075593,7/30/75,300,6.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
386,Z076162,7/30/75,11,86,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1839,Z075595,7/30/75,300,0.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1851,Z076162,7/30/75,300,7.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1854,Z076435,7/30/75,300,8.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1838,Z075594,7/30/75,300,7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1855,Z076436,7/30/75,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1856,Z076437,7/30/75,300,4.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1857,Z076823,7/30/75,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1858,Z076824,7/30/75,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1853,Z076434,7/30/75,300,8.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1850,Z076161,7/30/75,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1849,Z076160,7/30/75,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1852,Z076163,7/30/75,300,0.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1843,Z075884,7/30/75,300,8.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1847,Z075888,7/30/75,300,0.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1846,Z075887,7/30/75,300,0.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1840,Z075596,7/30/75,300,0.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1845,Z075886,7/30/75,300,5.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1841,Z075597,7/30/75,300,0.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1844,Z075885,7/30/75,300,7.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1848,Z076159,7/30/75,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1842,Z075883,7/30/75,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12764,Z075598,9/4/75,10,30,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
11862,Z076827,9/4/75,945,23,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11404,Z075889,9/4/75,940,7,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11405,Z076164,9/4/75,940,10,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6320,Z076438,9/4/75,403,7.1,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6321,Z076827,9/4/75,403,7.3,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
11861,Z076438,9/4/75,945,24,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14826,Z076827,9/4/75,70507,0.03,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14666,Z076827,9/4/75,660,0.09,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6317,Z075598,9/4/75,403,7.7,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6318,Z075889,9/4/75,403,7.5,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6319,Z076164,9/4/75,403,7.4,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
14662,Z075598,9/4/75,660,0.24,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14663,Z075889,9/4/75,660,0.09,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7509,Z076827,9/4/75,610,0.02,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7508,Z076438,9/4/75,610,0.08,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7507,Z076164,9/4/75,610,0.09,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14665,Z076438,9/4/75,660,0.09,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7506,Z075889,9/4/75,610,0.07,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7505,Z075598,9/4/75,610,0.02,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11403,Z075598,9/4/75,940,10,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14664,Z076164,9/4/75,660,0.09,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11406,Z076438,9/4/75,940,10,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11407,Z076827,9/4/75,940,10,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1369,Z076438,9/4/75,95,209,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
14824,Z076164,9/4/75,70507,0.03,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
408,Z075894,9/4/75,11,82.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
409,Z076164,9/4/75,11,88.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
410,Z076165,9/4/75,11,87.8,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
411,Z076166,9/4/75,11,86,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
412,Z076167,9/4/75,11,84.2,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
413,Z076168,9/4/75,11,83.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
414,Z076169,9/4/75,11,82.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
415,Z076438,9/4/75,11,86.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
